unitid,institution_name,alias_name,city,county_name,state,zip_code,control_code,control_label,sector_code,iclevel_code,iclevel_label,locale_code,locale_label,web_address,admissions_url,financial_aid_url,net_price_url,application_url,opeid_raw,opeid8,opeid6,source_year,source_table,source_url,seo_slug,seo_focus_keyword,seo_secondary_keyword,seo_title_vi,seo_h1_vi,seo_meta_description_vi,seo_content_cluster,seo_search_intent
125471,West Los Angeles College,"West LA College, West L.A. College, West LA, West L.A., WLAC, WestLA",Culver City,Los Angeles County,CA,90230-3519,1,Public,1,1,4-year,21,Suburb: Large,www.wlac.edu/,www.wlac.edu/Admissions/index.aspx,www.wlac.edu/Financial-Aid/index.aspx,https://misweb.cccco.edu/npc/749/npcalc.htm,www.laccd.edu/Students/opencccapply/applywlac/Pages/default.aspx,00859600,00859600,008596,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,west-los-angeles-college-culver-city-california,review West Los Angeles College california,hoc phi West Los Angeles College 2026,"West Los Angeles College review 2026: hoc phi, dieu kien, OPEID",Review West Los Angeles College o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho West Los Angeles College tai Culver City, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
125499,West Valley College,,Saratoga,Santa Clara County,CA,95070,1,Public,4,2,2-year,21,Suburb: Large,www.westvalley.edu/,www.westvalley.edu/admissions/,www.westvalley.edu/financialaid/,https://misweb.cccco.edu/npc/493/npcalc-1617.htm,www.westvalley.edu/onboard/index.html,00133800,00133800,001338,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,west-valley-college-saratoga-california,review West Valley College california,hoc phi West Valley College 2026,"West Valley College review 2026: hoc phi, dieu kien, OPEID",Review West Valley College o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho West Valley College tai Saratoga, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",community-college-review,informational-commercial
125222,West Valley Mission Community College District Office,,Saratoga,Santa Clara County,CA,95070-5698,1,Public,0,2,2-year,21,Suburb: Large,westvalley.edu/,westvalley.edu/admissions/,westvalley.edu/services/financialaid/index.html,westvalley.edu/admissions/fee-schedule.html,westvalley.edu/admissions/apply.html,02913900,02913900,029139,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,west-valley-mission-community-college-district-office-saratoga-california,review West Valley Mission Community College District Office california,hoc phi West Valley Mission Community College District Office 2026,"West Valley Mission Community College District Office review 2026: hoc phi, dieu kien, OPEID",Review West Valley Mission Community College District Office o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho West Valley Mission Community College District Office tai Saratoga, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",community-college-review,informational-commercial
490133,Westcliff University,,Irvine,Orange County,CA,92614,3,Private for-profit,3,1,4-year,11,City: Large,www.westcliff.edu/,www.westcliff.edu/admissions/,www.westcliff.edu/financial-aid/,www.westcliff.edu/admissions/net-price-calculator/,www.westcliff.edu/admissions/apply/,04249600,04249600,042496,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,westcliff-university-irvine-california,review Westcliff University california,hoc phi Westcliff University 2026,"Westcliff University review 2026: hoc phi, dieu kien, OPEID",Review Westcliff University o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho Westcliff University tai Irvine, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
112525,Western University of Health Sciences,WesternU,Pomona,Los Angeles County,CA,91766-1854,2,Private nonprofit,2,1,4-year,21,Suburb: Large,www.westernu.edu/,https://www.westernu.edu/admissions/,www.westernu.edu/financial/,www.westernu.edu/financial/financial-budgets/,https://www.westernu.edu/admissions/,02482700,02482700,024827,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,western-university-of-health-sciences-pomona-california,review Western University of Health Sciences california,hoc phi Western University of Health Sciences 2026,"Western University of Health Sciences review 2026: hoc phi, dieu kien, OPEID",Review Western University of Health Sciences o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho Western University of Health Sciences tai Pomona, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
125718,Westminster Theological Seminary in California,Westminster Seminary California,Escondido,San Diego County,CA,92027,2,Private nonprofit,2,1,4-year,21,Suburb: Large,www.wscal.edu/,,,www.wscal.edu/admissions/financial-aid/tuitions-and-fees,,02276800,02276800,022768,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,westminster-theological-seminary-in-california-escondido-california,review Westminster Theological Seminary in California california,hoc phi Westminster Theological Seminary in California 2026,"Westminster Theological Seminary in California review 2026: hoc phi, dieu kien, OPEID",Review Westminster Theological Seminary in California o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho Westminster Theological Seminary in California tai Escondido, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
125727,Westmont College,,Santa Barbara,Santa Barbara County,CA,93108-1089,2,Private nonprofit,2,1,4-year,22,Suburb: Midsize,www.westmont.edu/,www.westmont.edu/admissions/,www.westmont.edu/student-financial-services,www.westmont.edu/a/net-price-calculator.html,www.westmont.edu/a/apply.html,00134100,00134100,001341,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,westmont-college-santa-barbara-california,review Westmont College california,hoc phi Westmont College 2026,"Westmont College review 2026: hoc phi, dieu kien, OPEID",Review Westmont College o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho Westmont College tai Santa Barbara, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
125763,Whittier College,,Whittier,Los Angeles County,CA,90601,2,Private nonprofit,2,1,4-year,21,Suburb: Large,www.whittier.edu/,www.whittier.edu/admission,www.whittier.edu/financialaid,www.whittier.edu/financialaid/npc,www.commonapp.org/school/whittier-college,00134200,00134200,001342,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,whittier-college-whittier-california,review Whittier College california,hoc phi Whittier College 2026,"Whittier College review 2026: hoc phi, dieu kien, OPEID",Review Whittier College o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho Whittier College tai Whittier, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
122728,William Jessup University,San Jose Christian College,Rocklin,Placer County,CA,95765-3707,2,Private nonprofit,2,1,4-year,21,Suburb: Large,www.jessup.edu/,www.jessup.edu/undergrad/,www.jessup.edu/admissions/financial-aid/,www.jessup.edu/financial-aid/undergraduate/#tab_undergrad-net-price-calculator,https://www.jessup.edu/apply/,00128100,00128100,001281,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,william-jessup-university-rocklin-california,review William Jessup University california,hoc phi William Jessup University 2026,"William Jessup University review 2026: hoc phi, dieu kien, OPEID",Review William Jessup University o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho William Jessup University tai Rocklin, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
125897,Woodbury University,,Burbank,Los Angeles County,CA,91504-1052,2,Private nonprofit,2,1,4-year,11,City: Large,https://woodbury.edu/,https://woodbury.edu/admissions/,https://woodbury.edu/admissions/financial-aid/scholarships-and-financial-aid/,https://woodbury.edu/admissions/tuition-and-fees/cost-of-attendance/,https://woodbury.edu/admissions/undergraduate-admission/how-to-apply/,00134300,00134300,001343,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,woodbury-university-burbank-california,review Woodbury University california,hoc phi Woodbury University 2026,"Woodbury University review 2026: hoc phi, dieu kien, OPEID",Review Woodbury University o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho Woodbury University tai Burbank, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
455512,Woodland Community College,,Woodland,Yolo County,CA,95776,1,Public,4,2,2-year,23,Suburb: Small,https://wcc.yccd.edu/,https://wcc.yccd.edu/admissions/,https://wcc.yccd.edu/student/financialaid/,https://wcc.yccd.edu/student/financialaid/calculator/,https://home.cccapply.org/,04143800,04143800,041438,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,woodland-community-college-woodland-california,review Woodland Community College california,hoc phi Woodland Community College 2026,"Woodland Community College review 2026: hoc phi, dieu kien, OPEID",Review Woodland Community College o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho Woodland Community College tai Woodland, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",community-college-review,informational-commercial
401223,World Mission University,,Los Angeles,Los Angeles County,CA,90020,2,Private nonprofit,2,1,4-year,11,City: Large,www.wmu.edu/,,,www.wmu.edu/financialcalculator/,,03868300,03868300,038683,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,world-mission-university-los-angeles-california,review World Mission University california,hoc phi World Mission University 2026,"World Mission University review 2026: hoc phi, dieu kien, OPEID",Review World Mission University o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho World Mission University tai Los Angeles, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
481289,Xavier College School of Nursing,,Stockton,San Joaquin County,CA,95202-1017,3,Private for-profit,6,2,2-year,11,City: Large,www.xavier-college.com/,,,xavier-college.com/information,,04211900,04211900,042119,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,xavier-college-school-of-nursing-stockton-california,review Xavier College School of Nursing california,hoc phi Xavier College School of Nursing 2026,"Xavier College School of Nursing review 2026: hoc phi, dieu kien, OPEID",Review Xavier College School of Nursing o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho Xavier College School of Nursing tai Stockton, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",community-college-review,informational-commercial
126076,Yeshiva Ohr Elchonon Chabad West Coast Talmudical Seminary,,Los Angeles,Los Angeles County,CA,90046-7660,2,Private nonprofit,2,1,4-year,11,City: Large,www.yoec.edu/,www.yoec.edu/,www.yoec.edu/,https://www.yoec.edu/net-price-calculator,www.yoec.edu/,02262400,02262400,022624,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,yeshiva-ohr-elchonon-chabad-west-coast-talmudical-seminary-los-angeles-california,review Yeshiva Ohr Elchonon Chabad West Coast Talmudical Seminary california,hoc phi Yeshiva Ohr Elchonon Chabad West Coast Talmudical Seminary 2026,"Yeshiva Ohr Elchonon Chabad West Coast Talmudical Seminary review 2026: hoc phi, dieu kien, OPEID",Review Yeshiva Ohr Elchonon Chabad West Coast Talmudical Seminary o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho Yeshiva Ohr Elchonon Chabad West Coast Talmudical Seminary tai Los Angeles, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
401250,Yo San University of Traditional Chinese Medicine,Yo San University,Los Angeles,Los Angeles County,CA,90066,2,Private nonprofit,2,1,4-year,21,Suburb: Large,yosan.edu/,www.yosan.edu/admissions-information-acupuncture-degree-los-angeles/,www.yosan.edu/tuition-financial-aid-yosan-university-acupuncture-los-angeles/,www.yosan.edu/admissions-information-acupuncture-degree-los-angeles/,www.yosan.edu/admissions-information-acupuncture-degree-los-angeles/,03098200,03098200,030982,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,yo-san-university-of-traditional-chinese-medicine-los-angeles-california,review Yo San University of Traditional Chinese Medicine california,hoc phi Yo San University of Traditional Chinese Medicine 2026,"Yo San University of Traditional Chinese Medicine review 2026: hoc phi, dieu kien, OPEID",Review Yo San University of Traditional Chinese Medicine o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho Yo San University of Traditional Chinese Medicine tai Los Angeles, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
126100,Yosemite Community College District Office,YCCD,Modesto,Stanislaus County,CA,95358,1,Public,0,1,4-year,12,City: Midsize,https://www.yosemite.edu/,,,,,00914600,00914600,009146,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,yosemite-community-college-district-office-modesto-california,review Yosemite Community College District Office california,hoc phi Yosemite Community College District Office 2026,"Yosemite Community College District Office review 2026: hoc phi, dieu kien, OPEID",Review Yosemite Community College District Office o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho Yosemite Community College District Office tai Modesto, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
